study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	sample_title
PRJNA274006	SAMN03317682	SRS831721	SRX860141	SRR1780981	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-51
PRJNA274006	SAMN03317562	SRS831718	SRX860142	SRR1780982	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-52
PRJNA274006	SAMN03317701	SRS831719	SRX860143	SRR1780983	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-53
PRJNA274006	SAMN03318813	SRS831726	SRX860144	SRR1780984	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-54
PRJNA274006	SAMN03318731	SRS831723	SRX860145	SRR1780985	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-55
PRJNA274006	SAMN03318898	SRS831727	SRX860146	SRR1780986	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-56
PRJNA274006	SAMN03318993	SRS831730	SRX860147	SRR1780987	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-57
PRJNA274006	SAMN03318743	SRS831725	SRX860148	SRR1780988	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-58
PRJNA274006	SAMN03318909	SRS831724	SRX860149	SRR1780989	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-59
PRJNA274006	SAMN03318950	SRS831729	SRX860150	SRR1780990	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-60
PRJNA274006	SAMN03318940	SRS831728	SRX860151	SRR1780991	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-61
PRJNA274006	SAMN03318973	SRS831732	SRX860152	SRR1780992	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-62
PRJNA274006	SAMN03318927	SRS831733	SRX860153	SRR1780993	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-63
PRJNA274006	SAMN03318822	SRS831731	SRX860154	SRR1780994	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-64
PRJNA274006	SAMN03318972	SRS831734	SRX860155	SRR1780995	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-65
PRJNA274006	SAMN03319045	SRS831735	SRX860156	SRR1780996	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-66
PRJNA274006	SAMN03319007	SRS831736	SRX860157	SRR1780997	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-67
PRJNA274006	SAMN03318932	SRS831738	SRX860158	SRR1780998	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-68
PRJNA274006	SAMN03319083	SRS831737	SRX860159	SRR1780999	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-69
PRJNA274006	SAMN03319054	SRS831739	SRX860160	SRR1781000	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-70
PRJNA274006	SAMN03318814	SRS831740	SRX860161	SRR1781001	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-71
PRJNA274006	SAMN03317627	SRS831741	SRX860162	SRR1781002	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-72
PRJNA274006	SAMN03317594	SRS831742	SRX860163	SRR1781003	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-73
PRJNA274006	SAMN03317593	SRS831743	SRX860164	SRR1781004	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-74
PRJNA274006	SAMN03317455	SRS831744	SRX860165	SRR1781005	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-75
PRJNA274006	SAMN03319077	SRS831746	SRX860166	SRR1781006	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-76
PRJNA274006	SAMN03319018	SRS831745	SRX860167	SRR1781007	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-77
PRJNA274006	SAMN03318966	SRS831747	SRX860168	SRR1781008	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-78
PRJNA274006	SAMN03317616	SRS831748	SRX860169	SRR1781009	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-79
PRJNA274006	SAMN03317475	SRS831749	SRX860170	SRR1781010	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-80
PRJNA274006	SAMN03317652	SRS831750	SRX860171	SRR1781011	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-81
PRJNA274006	SAMN03317650	SRS831751	SRX860172	SRR1781012	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-82
PRJNA274006	SAMN03317453	SRS831752	SRX860173	SRR1781013	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-83
PRJNA274006	SAMN03317550	SRS831754	SRX860174	SRR1781014	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-84
PRJNA274006	SAMN03317511	SRS831753	SRX860175	SRR1781015	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-85
PRJNA274006	SAMN03317497	SRS831755	SRX860176	SRR1781016	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-86
PRJNA274006	SAMN03317526	SRS831756	SRX860177	SRR1781017	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-87
PRJNA274006	SAMN03317703	SRS831757	SRX860178	SRR1781018	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-88
PRJNA274006	SAMN03317636	SRS831759	SRX860179	SRR1781019	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-89
PRJNA274006	SAMN03317555	SRS831760	SRX860180	SRR1781020	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-90
PRJNA274006	SAMN03317499	SRS831758	SRX860181	SRR1781021	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-91
PRJNA274006	SAMN03317492	SRS831761	SRX860182	SRR1781022	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-92
PRJNA274006	SAMN03317669	SRS831763	SRX860183	SRR1781023	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-93
PRJNA274006	SAMN03317689	SRS831762	SRX860184	SRR1781024	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-94
PRJNA274006	SAMN03317514	SRS831766	SRX860185	SRR1781025	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-95
PRJNA274006	SAMN03317554	SRS831767	SRX860186	SRR1781026	9606	Homo sapiens	NextSeq 500	PAIRED	singles-K562-JNKi-well-96
PRJNA274006	SAMN03317548	SRS831764	SRX860187	SRR1781027	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-1
PRJNA274006	SAMN03317618	SRS831765	SRX860188	SRR1781028	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-2
PRJNA274006	SAMN03317483	SRS831768	SRX860189	SRR1781029	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-3
PRJNA274006	SAMN03317529	SRS831770	SRX860190	SRR1781030	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-4
PRJNA274006	SAMN03317654	SRS831769	SRX860191	SRR1781031	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-5
PRJNA274006	SAMN03317621	SRS831772	SRX860192	SRR1781032	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-6
PRJNA274006	SAMN03317586	SRS831771	SRX860193	SRR1781033	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-7
PRJNA274006	SAMN03317643	SRS831773	SRX860194	SRR1781034	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-8
PRJNA274006	SAMN03317500	SRS831774	SRX860195	SRR1781035	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-9
PRJNA274006	SAMN03317547	SRS831775	SRX860196	SRR1781036	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-10
PRJNA274006	SAMN03317667	SRS831778	SRX860197	SRR1781037	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-11
PRJNA274006	SAMN03317674	SRS831777	SRX860198	SRR1781038	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-12
PRJNA274006	SAMN03317589	SRS831776	SRX860199	SRR1781039	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-13
PRJNA274006	SAMN03317466	SRS831779	SRX860200	SRR1781040	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-14
PRJNA274006	SAMN03317513	SRS831780	SRX860201	SRR1781041	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-15
PRJNA274006	SAMN03317684	SRS831781	SRX860202	SRR1781042	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-16
PRJNA274006	SAMN03317461	SRS831782	SRX860203	SRR1781043	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-17
PRJNA274006	SAMN03317473	SRS831783	SRX860204	SRR1781044	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-18
PRJNA274006	SAMN03317462	SRS831784	SRX860205	SRR1781045	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-19
PRJNA274006	SAMN03317633	SRS831785	SRX860206	SRR1781046	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-20
PRJNA274006	SAMN03317537	SRS831786	SRX860207	SRR1781047	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-21
PRJNA274006	SAMN03317644	SRS831787	SRX860208	SRR1781048	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-22
PRJNA274006	SAMN03317563	SRS831788	SRX860209	SRR1781049	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-23
PRJNA274006	SAMN03317683	SRS831795	SRX860210	SRR1781050	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-24
PRJNA274006	SAMN03317476	SRS831789	SRX860211	SRR1781051	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-25
PRJNA274006	SAMN03317521	SRS831790	SRX860212	SRR1781052	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-26
PRJNA274006	SAMN03317709	SRS831792	SRX860213	SRR1781053	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-27
PRJNA274006	SAMN03317530	SRS831794	SRX860214	SRR1781054	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-28
PRJNA274006	SAMN03317573	SRS831796	SRX860215	SRR1781055	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-29
PRJNA274006	SAMN03317714	SRS831793	SRX860216	SRR1781056	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-30
PRJNA274006	SAMN03317564	SRS831791	SRX860217	SRR1781057	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-31
PRJNA274006	SAMN03317673	SRS831797	SRX860218	SRR1781058	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-32
PRJNA274006	SAMN03317692	SRS831799	SRX860219	SRR1781059	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-33
PRJNA274006	SAMN03317676	SRS831800	SRX860220	SRR1781060	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-34
PRJNA274006	SAMN03317645	SRS831798	SRX860221	SRR1781061	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-35
PRJNA274006	SAMN03317686	SRS831810	SRX860222	SRR1781062	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-36
PRJNA274006	SAMN03317569	SRS831801	SRX860223	SRR1781063	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-37
PRJNA274006	SAMN03317449	SRS831802	SRX860224	SRR1781064	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-38
PRJNA274006	SAMN03317691	SRS831817	SRX860225	SRR1781065	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-39
PRJNA274006	SAMN03317582	SRS831803	SRX860226	SRR1781066	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-40
PRJNA274006	SAMN03317585	SRS831804	SRX860227	SRR1781067	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-41
PRJNA274006	SAMN03317505	SRS831805	SRX860228	SRR1781068	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-42
PRJNA274006	SAMN03317687	SRS831806	SRX860229	SRR1781069	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-43
PRJNA274006	SAMN03317663	SRS831818	SRX860230	SRR1781070	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-44
PRJNA274006	SAMN03317671	SRS831807	SRX860231	SRR1781071	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-45
PRJNA274006	SAMN03317702	SRS831808	SRX860232	SRR1781072	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-46
PRJNA274006	SAMN03317503	SRS831809	SRX860233	SRR1781073	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-47
PRJNA274006	SAMN03317704	SRS831812	SRX860234	SRR1781074	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-48
PRJNA274006	SAMN03317549	SRS831811	SRX860235	SRR1781075	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-49
PRJNA274006	SAMN03317623	SRS831814	SRX860236	SRR1781076	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-50
PRJNA274006	SAMN03317638	SRS831813	SRX860237	SRR1781077	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-51
PRJNA274006	SAMN03317670	SRS831815	SRX860238	SRR1781078	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-52
PRJNA274006	SAMN03317557	SRS831819	SRX860239	SRR1781079	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-53
PRJNA274006	SAMN03317601	SRS831816	SRX860240	SRR1781080	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-54
PRJNA274006	SAMN03317456	SRS831820	SRX860241	SRR1781081	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-55
PRJNA274006	SAMN03317458	SRS831824	SRX860242	SRR1781082	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-56
PRJNA274006	SAMN03317488	SRS831821	SRX860243	SRR1781083	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-57
PRJNA274006	SAMN03317656	SRS831822	SRX860244	SRR1781084	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-58
PRJNA274006	SAMN03317572	SRS831823	SRX860245	SRR1781085	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-59
PRJNA274006	SAMN03317620	SRS831826	SRX860246	SRR1781086	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-60
PRJNA274006	SAMN03317474	SRS831825	SRX860247	SRR1781087	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-61
PRJNA274006	SAMN03317617	SRS831830	SRX860248	SRR1781088	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-62
PRJNA274006	SAMN03317706	SRS831827	SRX860249	SRR1781089	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-63
PRJNA274006	SAMN03317539	SRS831828	SRX860250	SRR1781090	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-64
PRJNA274006	SAMN03317592	SRS831829	SRX860251	SRR1781091	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-65
PRJNA274006	SAMN03317653	SRS831831	SRX860252	SRR1781092	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-66
PRJNA274006	SAMN03317628	SRS831832	SRX860253	SRR1781093	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-67
PRJNA274006	SAMN03317510	SRS831833	SRX860254	SRR1781094	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-68
PRJNA274006	SAMN03317452	SRS831834	SRX860255	SRR1781095	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-69
PRJNA274006	SAMN03317611	SRS831837	SRX860256	SRR1781096	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-70
PRJNA274006	SAMN03317613	SRS831835	SRX860257	SRR1781097	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-71
PRJNA274006	SAMN03317677	SRS831836	SRX860258	SRR1781098	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-72
PRJNA274006	SAMN03317583	SRS831838	SRX860259	SRR1781099	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-73
PRJNA274006	SAMN03317716	SRS831840	SRX860260	SRR1781100	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-74
PRJNA274006	SAMN03317599	SRS831841	SRX860261	SRR1781101	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-75
PRJNA274006	SAMN03317584	SRS831839	SRX860262	SRR1781102	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-76
PRJNA274006	SAMN03317533	SRS831842	SRX860263	SRR1781103	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-77
PRJNA274006	SAMN03317630	SRS831843	SRX860264	SRR1781104	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-78
PRJNA274006	SAMN03317459	SRS831846	SRX860265	SRR1781105	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-79
PRJNA274006	SAMN03317544	SRS831847	SRX860266	SRR1781106	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-80
PRJNA274006	SAMN03317552	SRS831844	SRX860267	SRR1781107	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-81
PRJNA274006	SAMN03317685	SRS831845	SRX860268	SRR1781108	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-82
PRJNA274006	SAMN03317561	SRS831848	SRX860269	SRR1781109	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-83
PRJNA274006	SAMN03317657	SRS831849	SRX860270	SRR1781110	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-84
PRJNA274006	SAMN03317655	SRS831852	SRX860271	SRR1781111	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-85
PRJNA274006	SAMN03317535	SRS831851	SRX860272	SRR1781112	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-86
PRJNA274006	SAMN03317570	SRS831850	SRX860273	SRR1781113	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-87
PRJNA274006	SAMN03317487	SRS831853	SRX860274	SRR1781114	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-88
PRJNA274006	SAMN03317546	SRS831854	SRX860275	SRR1781115	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-89
PRJNA274006	SAMN03317668	SRS831857	SRX860276	SRR1781116	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-90
PRJNA274006	SAMN03317489	SRS831855	SRX860277	SRR1781117	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-91
PRJNA274006	SAMN03317508	SRS831856	SRX860278	SRR1781118	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-92
PRJNA274006	SAMN03317578	SRS831860	SRX860279	SRR1781119	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-93
PRJNA274006	SAMN03317661	SRS831861	SRX860280	SRR1781120	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-94
PRJNA274006	SAMN03317567	SRS831858	SRX860281	SRR1781121	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-95
PRJNA274006	SAMN03317622	SRS831859	SRX860282	SRR1781122	9606	Homo sapiens	NextSeq 500	PAIRED	singles-TF1-well-96
PRJNA274006	SAMN03317602	SRS831862	SRX860283	SRR1781123	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-1
PRJNA274006	SAMN03317635	SRS831863	SRX860284	SRR1781124	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-2
PRJNA274006	SAMN03317662	SRS831864	SRX860285	SRR1781125	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-3
PRJNA274006	SAMN03317717	SRS831866	SRX860286	SRR1781126	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-4
PRJNA274006	SAMN03317551	SRS831865	SRX860287	SRR1781127	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-5
PRJNA274006	SAMN03317595	SRS831868	SRX860288	SRR1781128	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-6
PRJNA274006	SAMN03317606	SRS831867	SRX860289	SRR1781129	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-7
PRJNA274006	SAMN03317625	SRS831869	SRX860290	SRR1781130	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-8
PRJNA274006	SAMN03317588	SRS831870	SRX860291	SRR1781131	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-9
PRJNA274006	SAMN03317641	SRS831871	SRX860292	SRR1781132	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-10
PRJNA274006	SAMN03317629	SRS831872	SRX860293	SRR1781133	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-11
PRJNA274006	SAMN03317469	SRS831874	SRX860294	SRR1781134	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-12
PRJNA274006	SAMN03317524	SRS831873	SRX860295	SRR1781135	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-13
PRJNA274006	SAMN03317640	SRS831876	SRX860296	SRR1781136	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-14
PRJNA274006	SAMN03317651	SRS831875	SRX860297	SRR1781137	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-15
PRJNA274006	SAMN03317695	SRS831877	SRX860298	SRR1781138	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-16
PRJNA274006	SAMN03317512	SRS831880	SRX860299	SRR1781139	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-17
PRJNA274006	SAMN03317479	SRS831878	SRX860300	SRR1781140	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-18
PRJNA274006	SAMN03317720	SRS831879	SRX860301	SRR1781141	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-19
PRJNA274006	SAMN03317463	SRS831887	SRX860302	SRR1781142	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-20
PRJNA274006	SAMN03317660	SRS831881	SRX860303	SRR1781143	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-21
PRJNA274006	SAMN03317596	SRS831888	SRX860304	SRR1781144	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-22
PRJNA274006	SAMN03317631	SRS831882	SRX860305	SRR1781145	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-23
PRJNA274006	SAMN03317457	SRS831883	SRX860306	SRR1781146	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-24
PRJNA274006	SAMN03317705	SRS831884	SRX860307	SRR1781147	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-25
PRJNA274006	SAMN03317609	SRS831885	SRX860308	SRR1781148	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-26
PRJNA274006	SAMN03317675	SRS831886	SRX860309	SRR1781149	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-27
PRJNA274006	SAMN03317566	SRS831889	SRX860310	SRR1781150	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-28
PRJNA274006	SAMN03317523	SRS831890	SRX860311	SRR1781151	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-29
PRJNA274006	SAMN03317484	SRS831893	SRX860312	SRR1781152	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-30
PRJNA274006	SAMN03317519	SRS831891	SRX860313	SRR1781153	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-31
PRJNA274006	SAMN03317698	SRS831895	SRX860314	SRR1781154	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-32
PRJNA274006	SAMN03317559	SRS831892	SRX860315	SRR1781155	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-33
PRJNA274006	SAMN03317612	SRS831894	SRX860316	SRR1781156	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-34
PRJNA274006	SAMN03317538	SRS831897	SRX860317	SRR1781157	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-35
PRJNA274006	SAMN03317658	SRS831896	SRX860318	SRR1781158	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-36
PRJNA274006	SAMN03317604	SRS831898	SRX860319	SRR1781159	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-37
PRJNA274006	SAMN03317520	SRS831900	SRX860320	SRR1781160	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-38
PRJNA274006	SAMN03317540	SRS831899	SRX860321	SRR1781161	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-39
PRJNA274006	SAMN03317491	SRS831901	SRX860322	SRR1781162	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-40
PRJNA274006	SAMN03317579	SRS831902	SRX860323	SRR1781163	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-41
PRJNA274006	SAMN03317522	SRS831903	SRX860324	SRR1781164	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-42
PRJNA274006	SAMN03317712	SRS831904	SRX860325	SRR1781165	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-43
PRJNA274006	SAMN03317649	SRS831905	SRX860326	SRR1781166	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-44
PRJNA274006	SAMN03317672	SRS831907	SRX860327	SRR1781167	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-45
PRJNA274006	SAMN03317699	SRS831906	SRX860328	SRR1781168	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-46
PRJNA274006	SAMN03317470	SRS831908	SRX860329	SRR1781169	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-47
PRJNA274006	SAMN03317587	SRS831909	SRX860330	SRR1781170	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-48
PRJNA274006	SAMN03317490	SRS831912	SRX860331	SRR1781171	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-49
PRJNA274006	SAMN03317708	SRS831910	SRX860332	SRR1781172	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-50
